epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
359,11612.7,0.69834,0.36481,0.8069,0.97609,0.96441,0.97781,0.67847,1.07227,0.49003,0.86904,0.0002279,0.0002279,0.0002279
360,11642.6,0.70563,0.37131,0.80291,0.98407,0.973,0.98762,0.68654,1.06548,0.48685,0.86665,0.00022295,0.00022295,0.00022295
361,11671.3,0.74446,0.39808,0.82376,0.98332,0.9685,0.98733,0.67923,1.07683,0.49233,0.8654,0.000218,0.000218,0.000218
362,11701.4,0.73933,0.37912,0.79957,0.98699,0.9685,0.98674,0.67404,1.08172,0.49674,0.8661,0.00021305,0.00021305,0.00021305
363,11730.9,0.73711,0.37378,0.80512,0.98241,0.9685,0.98614,0.6713,1.06887,0.49932,0.86556,0.0002081,0.0002081,0.0002081
364,11760.3,0.72424,0.37365,0.80681,0.98292,0.9685,0.98554,0.66916,1.0685,0.50438,0.8657,0.00020315,0.00020315,0.00020315
365,11790.2,0.73796,0.36987,0.8034,0.98238,0.9685,0.98579,0.66676,1.06629,0.50179,0.86543,0.0001982,0.0001982,0.0001982
366,11818.3,0.74261,0.37893,0.80462,0.98281,0.9685,0.98533,0.67472,1.06556,0.49969,0.86435,0.00019325,0.00019325,0.00019325
367,11847.5,0.72756,0.38801,0.80161,0.99993,0.9685,0.98667,0.66438,1.08018,0.49061,0.86928,0.0001883,0.0001883,0.0001883
368,11875.9,0.71306,0.34791,0.81122,0.98424,0.98363,0.98751,0.66988,1.08012,0.47722,0.86999,0.00018335,0.00018335,0.00018335
369,11905.1,0.74086,0.37348,0.80165,0.99204,0.98077,0.98779,0.67675,1.06446,0.47813,0.86697,0.0001784,0.0001784,0.0001784
370,11934.7,0.73355,0.37819,0.81076,0.99206,0.9838,0.98775,0.67689,1.06437,0.47541,0.86514,0.00017345,0.00017345,0.00017345
371,11964.6,0.72814,0.37926,0.80576,0.98977,0.9685,0.98693,0.67121,1.06664,0.47892,0.86385,0.0001685,0.0001685,0.0001685
372,11995.3,0.73093,0.37864,0.80814,0.99116,0.9685,0.98652,0.66152,1.07869,0.49777,0.86493,0.00016355,0.00016355,0.00016355
373,12024.7,0.74815,0.37155,0.8016,0.98409,0.97429,0.98679,0.66965,1.07355,0.495,0.8635,0.0001586,0.0001586,0.0001586
374,12053.7,0.693,0.35108,0.80308,0.98407,0.97261,0.98692,0.67072,1.07553,0.49431,0.86201,0.00015365,0.00015365,0.00015365
375,12082.8,0.73334,0.38389,0.80342,0.98398,0.96712,0.98697,0.67817,1.06904,0.49447,0.86206,0.0001487,0.0001487,0.0001487
376,12113.6,0.71608,0.37016,0.81525,0.98271,0.96063,0.98639,0.67917,1.06261,0.49879,0.86304,0.00014375,0.00014375,0.00014375
377,12142.4,0.70706,0.35198,0.81023,0.98401,0.96063,0.98617,0.67333,1.06498,0.50382,0.86439,0.0001388,0.0001388,0.0001388
378,12171.8,0.71218,0.37374,0.79912,0.9899,0.96063,0.98704,0.67413,1.06696,0.50033,0.86616,0.00013385,0.00013385,0.00013385
379,12201.3,0.73605,0.37497,0.79865,0.9895,0.96063,0.98685,0.67721,1.06056,0.49121,0.86537,0.0001289,0.0001289,0.0001289
380,12230.3,0.74261,0.37141,0.80646,0.98323,0.96063,0.98677,0.67347,1.06712,0.48978,0.86576,0.00012395,0.00012395,0.00012395
381,12259.2,0.7062,0.35582,0.79919,0.99017,0.96063,0.98688,0.66985,1.08028,0.49279,0.86449,0.000119,0.000119,0.000119
382,12290,0.7213,0.35983,0.81318,0.98952,0.9685,0.98723,0.67812,1.07098,0.48948,0.86248,0.00011405,0.00011405,0.00011405
383,12319,0.71702,0.35254,0.79802,0.99062,0.9685,0.98739,0.68052,1.06948,0.49472,0.86369,0.0001091,0.0001091,0.0001091
384,12347.7,0.72053,0.35843,0.8009,0.99192,0.96703,0.9871,0.67253,1.08086,0.49501,0.86593,0.00010415,0.00010415,0.00010415
385,12376.9,0.72113,0.36159,0.80969,0.99187,0.96017,0.98724,0.68176,1.0799,0.49502,0.86625,9.92e-05,9.92e-05,9.92e-05
386,12405.7,0.73714,0.38931,0.79904,1,0.96641,0.98749,0.68065,1.08744,0.49523,0.86796,9.425e-05,9.425e-05,9.425e-05
387,12434.1,0.71574,0.35885,0.80068,0.99919,0.96063,0.98805,0.68077,1.09219,0.49816,0.8698,8.93e-05,8.93e-05,8.93e-05
388,12463.6,0.71326,0.35687,0.80593,0.99281,0.95276,0.98808,0.68385,1.08479,0.49584,0.86932,8.435e-05,8.435e-05,8.435e-05
389,12493.5,0.70477,0.36344,0.81554,0.99848,0.96063,0.98831,0.68464,1.08246,0.49458,0.86831,7.94e-05,7.94e-05,7.94e-05
390,12522.6,0.72356,0.36832,0.80895,1,0.96665,0.98833,0.68019,1.08227,0.49635,0.86768,7.445e-05,7.445e-05,7.445e-05
391,12556.1,0.68912,0.33058,0.81585,0.98992,0.96063,0.9881,0.68125,1.07817,0.49457,0.86705,6.95e-05,6.95e-05,6.95e-05
392,12584.3,0.6837,0.33451,0.7971,0.99186,0.95934,0.98781,0.67739,1.07261,0.49383,0.86688,6.455e-05,6.455e-05,6.455e-05
393,12613.4,0.69523,0.34008,0.79379,0.98383,0.95787,0.98741,0.67801,1.07088,0.4953,0.86788,5.96e-05,5.96e-05,5.96e-05
394,12641.8,0.69653,0.34686,0.8052,1,0.94411,0.98687,0.67645,1.06911,0.49355,0.86815,5.465e-05,5.465e-05,5.465e-05
395,12670.5,0.6804,0.3298,0.79361,0.99875,0.94488,0.98642,0.67502,1.06711,0.49411,0.86781,4.97e-05,4.97e-05,4.97e-05
396,12699.4,0.70383,0.33709,0.79118,0.99789,0.94488,0.98599,0.67479,1.07024,0.4943,0.86796,4.475e-05,4.475e-05,4.475e-05
397,12727.6,0.69113,0.3408,0.79278,0.9975,0.94488,0.98578,0.67151,1.07549,0.4932,0.86833,3.98e-05,3.98e-05,3.98e-05
398,12757.4,0.70424,0.3334,0.8062,0.99778,0.94488,0.98563,0.67229,1.07709,0.49271,0.86832,3.485e-05,3.485e-05,3.485e-05
399,12785,0.69378,0.33126,0.79708,0.99794,0.94488,0.98557,0.67159,1.07681,0.4922,0.86821,2.99e-05,2.99e-05,2.99e-05
400,12812.9,0.68866,0.3317,0.79133,0.9918,0.95206,0.98583,0.67156,1.0767,0.49263,0.86801,2.495e-05,2.495e-05,2.495e-05
