epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,6839.08,1.03816,0.53683,0.7987,0.92923,0.82061,0.90456,0.57127,1.2262,0.79456,0.84481,0.00127136,0.00127136,0.00127136
186,6872.86,1.07853,0.54702,0.79463,0.93335,0.85938,0.92642,0.56955,1.31991,0.78151,0.84888,0.0012674,0.0012674,0.0012674
187,6907.67,1.09023,0.54605,0.80581,0.93581,0.85156,0.91572,0.56758,1.25524,0.74661,0.84224,0.00126344,0.00126344,0.00126344
188,6946.92,1.05722,0.53155,0.79007,0.85511,0.87609,0.90877,0.56739,1.20679,0.73787,0.83668,0.00125948,0.00125948,0.00125948
189,6983.11,0.98852,0.5175,0.79493,0.87942,0.8547,0.90337,0.56821,1.24907,0.72489,0.8453,0.00125552,0.00125552,0.00125552
190,7018.57,1.06182,0.53885,0.79296,0.88802,0.82812,0.89819,0.54634,1.25877,0.73627,0.8493,0.00125156,0.00125156,0.00125156
191,7054.24,1.08364,0.53714,0.81106,0.83975,0.78906,0.86103,0.50651,1.28849,0.69681,0.84253,0.0012476,0.0012476,0.0012476
192,7089.4,1.04478,0.54727,0.81772,0.91044,0.79423,0.8452,0.52713,1.2363,0.71299,0.84402,0.00124364,0.00124364,0.00124364
193,7124.71,1.03276,0.52351,0.7924,0.90118,0.83594,0.89353,0.54484,1.29533,0.75075,0.85024,0.00123968,0.00123968,0.00123968
194,7158.25,1.05698,0.52877,0.80457,0.94735,0.8435,0.91664,0.56605,1.29019,0.71415,0.85511,0.00123572,0.00123572,0.00123572
195,7190.94,1.01051,0.5224,0.79442,0.93939,0.85156,0.91972,0.56527,1.28219,0.78906,0.84742,0.00123176,0.00123176,0.00123176
196,7223.63,1.00751,0.49649,0.80427,0.93773,0.8236,0.91697,0.5788,1.21648,0.8153,0.83653,0.0012278,0.0012278,0.0012278
197,7256.35,0.99444,0.50976,0.78476,0.95286,0.78955,0.90676,0.57106,1.24155,0.77456,0.84572,0.00122384,0.00122384,0.00122384
198,7288.79,0.9847,0.49931,0.79364,0.9492,0.80469,0.91233,0.54881,1.28666,0.7609,0.84744,0.00121988,0.00121988,0.00121988
199,7323.31,1.01605,0.52828,0.80714,0.95544,0.79688,0.90838,0.55184,1.31327,0.7238,0.849,0.00121592,0.00121592,0.00121592
200,7358.47,1.08141,0.56465,0.79532,0.89591,0.80694,0.89749,0.54674,1.19904,0.75823,0.83625,0.00121196,0.00121196,0.00121196
201,7393.67,1.0189,0.51099,0.81307,0.91615,0.76825,0.85046,0.53042,1.20689,0.77511,0.83915,0.001208,0.001208,0.001208
202,7427.29,0.95455,0.5173,0.77978,0.99065,0.82779,0.92478,0.59403,1.1799,0.71245,0.83097,0.00120404,0.00120404,0.00120404
203,7460.66,1.04808,0.53921,0.8135,0.96426,0.84317,0.92655,0.5911,1.13538,0.64009,0.82652,0.00120008,0.00120008,0.00120008
204,7494.35,1.00131,0.54604,0.80827,0.91456,0.82031,0.91336,0.57549,1.13642,0.65983,0.83071,0.00119612,0.00119612,0.00119612
205,7527.39,1.01817,0.52219,0.79204,0.89641,0.8125,0.88014,0.535,1.20292,0.78594,0.83693,0.00119216,0.00119216,0.00119216
206,7559.78,1.0158,0.52237,0.7947,0.89713,0.81764,0.89866,0.55798,1.19474,0.68752,0.83982,0.0011882,0.0011882,0.0011882
207,7592.39,1.03926,0.5302,0.80614,0.89396,0.85938,0.91706,0.58116,1.1637,0.67073,0.84565,0.00118424,0.00118424,0.00118424
208,7625.27,1.0238,0.5196,0.79953,0.86438,0.84647,0.90036,0.5539,1.22226,0.72574,0.84112,0.00118028,0.00118028,0.00118028
209,7658.49,0.97997,0.50829,0.80288,0.92012,0.84375,0.91085,0.58276,1.17371,0.75384,0.8377,0.00117632,0.00117632,0.00117632
210,7694.26,0.97361,0.50291,0.79954,0.85669,0.84068,0.88555,0.55171,1.20468,0.69762,0.83639,0.00117236,0.00117236,0.00117236
211,7730.27,1.02854,0.51698,0.80346,0.87148,0.79468,0.88095,0.55923,1.21195,0.69548,0.8352,0.0011684,0.0011684,0.0011684
212,7765.01,1.04125,0.5221,0.80416,0.94524,0.80469,0.90481,0.53603,1.33244,0.79414,0.85436,0.00116444,0.00116444,0.00116444
213,7799.19,1.06248,0.54221,0.78629,0.93479,0.8125,0.89014,0.5506,1.20291,0.68313,0.8419,0.00116048,0.00116048,0.00116048
214,7833.38,1.03471,0.5124,0.80297,0.94967,0.82812,0.90294,0.56114,1.2197,0.68786,0.84449,0.00115652,0.00115652,0.00115652
215,7868.04,1.05346,0.50357,0.8007,0.95563,0.84133,0.90706,0.58428,1.14853,0.72386,0.84149,0.00115256,0.00115256,0.00115256
216,7902.01,0.99499,0.51348,0.79662,0.911,0.8125,0.90528,0.58184,1.16347,0.70827,0.83797,0.0011486,0.0011486,0.0011486
217,7936.35,1.0463,0.50827,0.80389,0.94439,0.79611,0.89612,0.56572,1.16814,0.79138,0.83298,0.00114464,0.00114464,0.00114464
218,7971.5,1.02297,0.5183,0.8048,0.94278,0.82031,0.91858,0.5881,1.13079,0.69521,0.83047,0.00114068,0.00114068,0.00114068
219,8004.41,1.02147,0.5143,0.80722,0.93937,0.84725,0.91667,0.57514,1.25293,0.70812,0.8395,0.00113672,0.00113672,0.00113672
220,8038.51,1.10459,0.52921,0.8165,0.90474,0.81617,0.89821,0.56365,1.14882,0.72905,0.82821,0.00113276,0.00113276,0.00113276
221,8076.06,1.02555,0.50991,0.79297,0.92232,0.75781,0.87296,0.57071,1.15649,0.77842,0.82953,0.0011288,0.0011288,0.0011288
222,8112.75,1.00044,0.48488,0.80862,0.95039,0.74838,0.87944,0.56675,1.15139,0.68541,0.83169,0.00112484,0.00112484,0.00112484
223,8149.59,1.00194,0.51297,0.79782,0.93705,0.77344,0.87577,0.53982,1.30822,0.69442,0.83872,0.00112088,0.00112088,0.00112088
224,8183.87,0.98197,0.50872,0.79819,0.93743,0.70312,0.86999,0.52816,1.24784,0.69516,0.83753,0.00111692,0.00111692,0.00111692
225,8218.81,0.96353,0.50069,0.79753,0.94647,0.8288,0.90431,0.59787,1.09249,0.70224,0.82159,0.00111296,0.00111296,0.00111296
226,8253.58,1.02811,0.50926,0.80322,0.91387,0.80469,0.89816,0.56002,1.24031,0.73513,0.83631,0.001109,0.001109,0.001109
227,8288.22,1.06145,0.50627,0.80136,0.8611,0.83594,0.89005,0.57453,1.19155,0.76907,0.8398,0.00110504,0.00110504,0.00110504
228,8321.72,1.02003,0.51165,0.80449,0.91664,0.77322,0.88495,0.52482,1.31084,0.8468,0.84797,0.00110108,0.00110108,0.00110108
229,8354.96,0.96553,0.48082,0.78941,0.9727,0.83495,0.92005,0.60315,1.2115,0.86053,0.83519,0.00109712,0.00109712,0.00109712
230,8388.66,0.99069,0.51893,0.78797,0.93558,0.79424,0.89623,0.58483,1.18245,0.77645,0.8346,0.00109316,0.00109316,0.00109316
231,8422.2,1.00623,0.50007,0.79416,0.94315,0.77769,0.90609,0.57367,1.15237,0.71018,0.83772,0.0010892,0.0010892,0.0010892
232,8456.07,1.01642,0.50772,0.79439,0.92033,0.81219,0.89298,0.57281,1.19462,0.72965,0.84011,0.00108524,0.00108524,0.00108524
233,8491.5,1.00214,0.52472,0.78883,0.97501,0.75,0.90213,0.55837,1.17911,0.66502,0.83471,0.00108128,0.00108128,0.00108128
234,8528.2,0.95537,0.4917,0.79177,0.89883,0.78906,0.87968,0.5493,1.23974,0.71714,0.84124,0.00107732,0.00107732,0.00107732
235,8565.07,0.94436,0.48752,0.78954,0.91283,0.81808,0.89328,0.59366,1.08075,0.67729,0.82854,0.00107336,0.00107336,0.00107336
236,8598.21,0.94365,0.47818,0.8075,0.92738,0.8125,0.88595,0.53633,1.4035,0.85519,0.84058,0.0010694,0.0010694,0.0010694
237,8631.34,1.0489,0.51981,0.79549,0.90957,0.7858,0.89505,0.56313,1.2114,0.79426,0.83463,0.00106544,0.00106544,0.00106544
238,8664.95,0.98024,0.49872,0.7894,0.95283,0.78899,0.89705,0.58307,1.17619,0.71997,0.8354,0.00106148,0.00106148,0.00106148
239,8699.36,0.97206,0.50305,0.78661,0.94399,0.79003,0.88925,0.58765,1.13202,0.69836,0.83053,0.00105752,0.00105752,0.00105752
240,8732.62,0.96722,0.48919,0.79154,0.92919,0.78906,0.89111,0.57989,1.13002,0.78123,0.83228,0.00105356,0.00105356,0.00105356
241,8766.56,0.96852,0.48851,0.7932,0.87674,0.82031,0.88955,0.58438,1.19328,0.74393,0.84048,0.0010496,0.0010496,0.0010496
242,8802.18,1.01387,0.5192,0.79385,0.86177,0.68188,0.83198,0.54537,1.1449,0.76062,0.83802,0.00104564,0.00104564,0.00104564
243,8836.63,0.98695,0.47932,0.78992,0.94774,0.85009,0.91052,0.59159,1.14962,0.66163,0.83501,0.00104168,0.00104168,0.00104168
244,8870.12,0.99777,0.49725,0.7964,0.94613,0.82324,0.91396,0.60092,1.18225,0.75101,0.83994,0.00103772,0.00103772,0.00103772
245,8903.92,0.95585,0.47284,0.80668,0.93227,0.82031,0.90262,0.58921,1.15795,0.75027,0.83859,0.00103376,0.00103376,0.00103376
246,8937.56,0.96881,0.49831,0.79187,0.93024,0.72928,0.85942,0.53761,1.2352,0.86594,0.84312,0.0010298,0.0010298,0.0010298
247,8971.12,0.91017,0.4687,0.807,0.87189,0.79754,0.85844,0.54122,1.2697,0.84922,0.84311,0.00102584,0.00102584,0.00102584
248,9005.13,0.94451,0.48765,0.78757,0.89102,0.83036,0.90312,0.57685,1.17221,0.74547,0.8335,0.00102188,0.00102188,0.00102188
249,9039.49,0.94705,0.50096,0.79299,0.9039,0.8125,0.90506,0.58546,1.13079,0.63801,0.83105,0.00101792,0.00101792,0.00101792
250,9074.46,0.96764,0.46803,0.79646,0.89201,0.83896,0.91074,0.59169,1.1164,0.62537,0.83359,0.00101396,0.00101396,0.00101396
251,9108.7,0.93351,0.46641,0.79295,0.95355,0.78125,0.88979,0.58075,1.13599,0.63448,0.83423,0.00101,0.00101,0.00101
252,9141.94,0.98144,0.47538,0.79656,0.94245,0.78125,0.90096,0.58044,1.14881,0.70063,0.83423,0.00100604,0.00100604,0.00100604
253,9175.27,0.99223,0.47882,0.80445,0.93147,0.76562,0.88478,0.53223,1.27845,0.75265,0.83892,0.00100208,0.00100208,0.00100208
254,9208.94,0.99768,0.50523,0.79293,0.95484,0.79688,0.91227,0.57492,1.14657,0.66392,0.83061,0.00099812,0.00099812,0.00099812
255,9242.21,0.98737,0.50936,0.7854,0.934,0.84375,0.92622,0.59646,1.11107,0.6891,0.82673,0.00099416,0.00099416,0.00099416
256,9276.42,0.98367,0.49205,0.78994,0.92777,0.80278,0.90614,0.57481,1.1532,0.63381,0.82924,0.0009902,0.0009902,0.0009902
257,9310.96,0.99144,0.48422,0.79219,0.93734,0.81811,0.92156,0.60947,1.11461,0.62062,0.82853,0.00098624,0.00098624,0.00098624
258,9344.7,1.012,0.53459,0.80481,0.91814,0.88281,0.93305,0.61653,1.04734,0.63281,0.82249,0.00098228,0.00098228,0.00098228
259,9378.43,0.92111,0.4809,0.79846,0.86864,0.84375,0.8972,0.58379,1.09732,0.65747,0.82742,0.00097832,0.00097832,0.00097832
260,9412.95,1.00408,0.48627,0.80007,0.94191,0.67969,0.85537,0.52022,1.23085,0.73252,0.83625,0.00097436,0.00097436,0.00097436
261,9447.33,1.01376,0.48777,0.806,0.912,0.77344,0.87269,0.49785,1.34201,0.74593,0.84217,0.0009704,0.0009704,0.0009704
262,9481.22,1.03517,0.4954,0.8034,0.96384,0.83309,0.91964,0.60321,1.09879,0.73083,0.83247,0.00096644,0.00096644,0.00096644
263,9514.84,0.9435,0.49146,0.78809,0.92964,0.82583,0.92745,0.61672,1.0651,0.58773,0.82962,0.00096248,0.00096248,0.00096248
264,9549.72,0.9788,0.47959,0.80091,0.92804,0.84375,0.93319,0.59812,1.13869,0.62307,0.83361,0.00095852,0.00095852,0.00095852
265,9586.26,0.99904,0.48615,0.80166,0.93479,0.78399,0.90834,0.54856,1.23971,0.65934,0.83918,0.00095456,0.00095456,0.00095456
266,9619.76,0.96399,0.46835,0.7948,0.93799,0.86719,0.92499,0.59643,1.11806,0.62899,0.83436,0.0009506,0.0009506,0.0009506
267,9653.65,0.9421,0.46179,0.7912,0.96227,0.82812,0.93572,0.60614,1.08114,0.61454,0.83077,0.00094664,0.00094664,0.00094664
268,9686.9,1.00624,0.50121,0.79864,0.92054,0.81462,0.91227,0.58777,1.1052,0.61736,0.83701,0.00094268,0.00094268,0.00094268
269,9720.98,0.95149,0.48869,0.79574,0.92313,0.82812,0.91831,0.60535,1.10845,0.6823,0.83476,0.00093872,0.00093872,0.00093872
270,9753.89,0.93282,0.46209,0.79865,0.90507,0.8125,0.90521,0.58643,1.12742,0.69864,0.83786,0.00093476,0.00093476,0.00093476
271,9786.82,0.94779,0.48309,0.78559,0.83258,0.81593,0.89393,0.57982,1.09469,0.66968,0.83312,0.0009308,0.0009308,0.0009308
272,9820.1,0.95756,0.48762,0.78989,0.95283,0.78905,0.92282,0.60726,1.0881,0.64991,0.83441,0.00092684,0.00092684,0.00092684
273,9853.52,0.92807,0.45818,0.79999,0.97293,0.84248,0.93191,0.60896,1.17666,0.67052,0.83642,0.00092288,0.00092288,0.00092288
274,9886.8,0.97077,0.49665,0.79739,0.89314,0.85938,0.92663,0.60931,1.14806,0.6501,0.83262,0.00091892,0.00091892,0.00091892
275,9920.44,0.96939,0.49183,0.79611,0.90976,0.78765,0.90049,0.59548,1.09065,0.64122,0.82907,0.00091496,0.00091496,0.00091496
276,9954.17,0.95028,0.466,0.79939,0.89172,0.8125,0.90564,0.59035,1.12531,0.67161,0.82878,0.000911,0.000911,0.000911
277,9987.8,0.95955,0.45403,0.79612,0.9232,0.84527,0.92886,0.61828,1.12695,0.63375,0.8351,0.00090704,0.00090704,0.00090704
278,10020.8,0.90435,0.47984,0.79869,0.93417,0.82031,0.92615,0.60219,1.16373,0.70221,0.84268,0.00090308,0.00090308,0.00090308
279,10053.9,0.904,0.46525,0.79548,0.89811,0.82633,0.91618,0.59898,1.09378,0.63548,0.83975,0.00089912,0.00089912,0.00089912
280,10087.6,0.89007,0.46318,0.79756,0.92973,0.79688,0.9192,0.6122,1.07654,0.61663,0.83878,0.00089516,0.00089516,0.00089516
281,10120.9,0.91697,0.4728,0.79233,0.91567,0.84831,0.92762,0.61567,1.16439,0.68792,0.83915,0.0008912,0.0008912,0.0008912
282,10154.8,0.89391,0.4697,0.80205,0.92809,0.80668,0.9193,0.60631,1.10158,0.68723,0.83467,0.00088724,0.00088724,0.00088724
283,10188.9,0.92837,0.49881,0.79725,0.93936,0.84712,0.93309,0.61397,1.12628,0.64997,0.836,0.00088328,0.00088328,0.00088328
284,10222.3,0.89799,0.43707,0.7966,0.94518,0.80827,0.9335,0.59571,1.20612,0.69099,0.83619,0.00087932,0.00087932,0.00087932
285,10255.4,0.96521,0.46645,0.79216,0.97169,0.80457,0.92594,0.58899,1.17537,0.76157,0.83064,0.00087536,0.00087536,0.00087536
286,10288.1,0.96919,0.48785,0.78835,0.9646,0.85144,0.9347,0.62679,1.05462,0.66488,0.82636,0.0008714,0.0008714,0.0008714
287,10321,0.98701,0.48276,0.79616,0.93231,0.86079,0.92466,0.60417,1.1442,0.7335,0.83549,0.00086744,0.00086744,0.00086744
288,10355.1,0.95498,0.46414,0.78969,0.94588,0.82812,0.92486,0.61027,1.05202,0.68228,0.82503,0.00086348,0.00086348,0.00086348
289,10388.9,0.87909,0.43843,0.79898,0.912,0.80969,0.88846,0.55661,1.21037,0.73718,0.8352,0.00085952,0.00085952,0.00085952
290,10424,0.92501,0.44282,0.80117,0.92179,0.84375,0.90075,0.57424,1.12308,0.62505,0.83493,0.00085556,0.00085556,0.00085556
291,10459.1,0.95423,0.47806,0.79506,0.93528,0.79036,0.90039,0.57066,1.15782,0.63196,0.83624,0.0008516,0.0008516,0.0008516
292,10494.2,0.89986,0.46108,0.79118,0.87354,0.80951,0.88998,0.57346,1.19477,0.68958,0.83917,0.00084764,0.00084764,0.00084764
293,10529.8,0.94216,0.47366,0.79804,0.90414,0.82031,0.89687,0.59437,1.10121,0.65767,0.83488,0.00084368,0.00084368,0.00084368
294,10565,0.90037,0.45047,0.78534,0.9274,0.82031,0.91353,0.6067,1.0627,0.61199,0.8309,0.00083972,0.00083972,0.00083972
295,10600,0.91613,0.45357,0.78791,0.9156,0.83594,0.92034,0.60455,1.07629,0.59288,0.83047,0.00083576,0.00083576,0.00083576
296,10634.5,0.93535,0.47942,0.7984,0.89186,0.82031,0.91218,0.58386,1.10471,0.63965,0.83099,0.0008318,0.0008318,0.0008318
297,10668.9,0.9171,0.45902,0.80348,0.93595,0.79916,0.90704,0.5859,1.15086,0.74652,0.83425,0.00082784,0.00082784,0.00082784
298,10704.4,0.88813,0.45067,0.7934,0.86903,0.80469,0.89323,0.56647,1.19761,0.73966,0.83418,0.00082388,0.00082388,0.00082388
299,10738.5,0.91671,0.4659,0.78961,0.87401,0.78906,0.89068,0.55922,1.19515,0.72542,0.83703,0.00081992,0.00081992,0.00081992
300,10773.9,0.93907,0.47769,0.78632,0.92934,0.82208,0.91079,0.60019,1.07266,0.64793,0.83322,0.00081596,0.00081596,0.00081596
301,10808.5,0.94147,0.46464,0.79685,0.89025,0.82386,0.90267,0.58971,1.14168,0.6933,0.83679,0.000812,0.000812,0.000812
302,10843.2,0.92797,0.45527,0.80736,0.90039,0.84748,0.91696,0.61073,1.12946,0.74121,0.83456,0.00080804,0.00080804,0.00080804
303,10877.9,0.97855,0.49022,0.79579,0.88533,0.84441,0.91344,0.60402,1.10634,0.72775,0.83038,0.00080408,0.00080408,0.00080408
304,10911.7,0.88503,0.43954,0.79563,0.88578,0.8482,0.91039,0.60502,1.10534,0.66806,0.82947,0.00080012,0.00080012,0.00080012
305,10945.3,0.9071,0.44778,0.79163,0.889,0.84375,0.9198,0.60029,1.13487,0.67197,0.83099,0.00079616,0.00079616,0.00079616
306,10979.8,0.87188,0.44241,0.78379,0.92445,0.86037,0.9177,0.6019,1.0939,0.6994,0.82696,0.0007922,0.0007922,0.0007922
307,11013.8,0.92691,0.45984,0.78418,0.90025,0.84616,0.91577,0.59608,1.11088,0.67822,0.82715,0.00078824,0.00078824,0.00078824
308,11047.6,0.89669,0.45836,0.78139,0.89555,0.80381,0.88263,0.53538,1.19239,0.63512,0.83479,0.00078428,0.00078428,0.00078428
309,11082,0.89595,0.44872,0.77787,0.93181,0.74737,0.87428,0.54907,1.13937,0.68547,0.83482,0.00078032,0.00078032,0.00078032
310,11114.9,0.90594,0.45363,0.79149,0.9364,0.8125,0.92188,0.61147,1.04209,0.62498,0.82747,0.00077636,0.00077636,0.00077636
311,11147.7,0.89079,0.45894,0.7885,0.97747,0.85156,0.92813,0.63939,1.06903,0.64534,0.83008,0.0007724,0.0007724,0.0007724
312,11180.7,0.92879,0.46474,0.78977,0.94375,0.82031,0.92245,0.61792,1.08772,0.64014,0.83134,0.00076844,0.00076844,0.00076844
313,11213,0.86466,0.42574,0.7952,0.92269,0.85156,0.9256,0.62428,1.02781,0.6152,0.82705,0.00076448,0.00076448,0.00076448
314,11245.2,0.90877,0.44043,0.78679,0.94927,0.8125,0.91113,0.6052,1.10999,0.68904,0.83027,0.00076052,0.00076052,0.00076052
315,11278.7,0.91335,0.46,0.79465,0.93249,0.79688,0.90637,0.5646,1.23126,0.74335,0.83335,0.00075656,0.00075656,0.00075656
316,11312.6,0.84859,0.43856,0.78338,0.95178,0.771,0.90482,0.5559,1.23622,0.82373,0.8326,0.0007526,0.0007526,0.0007526
317,11346.3,0.88041,0.43487,0.79679,0.93078,0.82812,0.92684,0.60927,1.08711,0.69493,0.82586,0.00074864,0.00074864,0.00074864
318,11380.2,0.90283,0.44645,0.77858,0.93324,0.87374,0.92705,0.61208,1.10743,0.6795,0.82752,0.00074468,0.00074468,0.00074468
319,11413.8,0.88458,0.44097,0.78869,0.9536,0.84375,0.93101,0.61654,1.09546,0.70748,0.8275,0.00074072,0.00074072,0.00074072
320,11447.1,0.93236,0.45787,0.78712,0.94349,0.85938,0.93879,0.6224,1.10193,0.67357,0.82887,0.00073676,0.00073676,0.00073676
321,11481,0.91327,0.46663,0.78827,0.94166,0.85938,0.93379,0.62602,1.06835,0.63918,0.82575,0.0007328,0.0007328,0.0007328
322,11514.3,0.92023,0.45951,0.79222,0.89992,0.84297,0.9189,0.59315,1.12495,0.60632,0.82687,0.00072884,0.00072884,0.00072884
323,11547.6,0.91006,0.44074,0.7909,0.96656,0.82812,0.92773,0.60495,1.14481,0.61858,0.82644,0.00072488,0.00072488,0.00072488
324,11581.1,0.84807,0.42674,0.78771,0.94124,0.85156,0.92994,0.6093,1.09045,0.66697,0.82364,0.00072092,0.00072092,0.00072092
325,11614.1,0.8381,0.41742,0.7906,0.93096,0.8428,0.91639,0.56571,1.21975,0.68181,0.82813,0.00071696,0.00071696,0.00071696
326,11648.6,0.89976,0.44756,0.8011,0.87248,0.83594,0.90158,0.57078,1.16439,0.69225,0.82811,0.000713,0.000713,0.000713
327,11681.7,0.93215,0.44604,0.7897,0.91131,0.82812,0.90243,0.6094,1.04506,0.64691,0.82628,0.00070904,0.00070904,0.00070904
328,11715.4,0.91216,0.44589,0.77957,0.92949,0.79688,0.89401,0.574,1.12041,0.63,0.82806,0.00070508,0.00070508,0.00070508
329,11749.4,0.87023,0.44592,0.79202,0.94285,0.82031,0.89342,0.58228,1.11952,0.65952,0.82777,0.00070112,0.00070112,0.00070112
330,11783.3,0.91319,0.44987,0.8001,0.95517,0.83239,0.90516,0.59205,1.14313,0.6457,0.83433,0.00069716,0.00069716,0.00069716
331,11817.7,0.8692,0.43524,0.78607,0.9433,0.82031,0.90206,0.56279,1.19935,0.67818,0.83503,0.0006932,0.0006932,0.0006932
332,11851.2,0.86782,0.42576,0.79523,0.92911,0.85156,0.91302,0.60714,1.09626,0.66455,0.82818,0.00068924,0.00068924,0.00068924
333,11884.2,0.9294,0.43816,0.78943,0.86945,0.86719,0.91736,0.61245,1.10386,0.6594,0.82719,0.00068528,0.00068528,0.00068528
334,11918.1,0.83317,0.42011,0.78818,0.8551,0.87597,0.91964,0.6105,1.10461,0.6192,0.83126,0.00068132,0.00068132,0.00068132
335,11950.8,0.82444,0.41167,0.79165,0.94704,0.83827,0.92998,0.62932,1.06508,0.67003,0.83067,0.00067736,0.00067736,0.00067736
336,11983.1,0.877,0.43356,0.7883,0.95724,0.87443,0.93618,0.64156,1.05935,0.70706,0.82868,0.0006734,0.0006734,0.0006734
337,12016.1,0.87246,0.43589,0.78731,0.96481,0.85156,0.93749,0.64288,1.03239,0.66322,0.82424,0.00066944,0.00066944,0.00066944
338,12050.4,0.88085,0.42633,0.79143,0.92243,0.83615,0.91476,0.6104,1.10346,0.62627,0.82863,0.00066548,0.00066548,0.00066548
339,12084.2,0.90217,0.44526,0.79479,0.90137,0.83594,0.90677,0.59977,1.09704,0.63983,0.82711,0.00066152,0.00066152,0.00066152
340,12117.9,0.81822,0.41133,0.79674,0.93941,0.84791,0.92615,0.61667,1.06863,0.66612,0.82452,0.00065756,0.00065756,0.00065756
341,12151.5,0.88513,0.43427,0.78648,0.93764,0.82232,0.92444,0.60578,1.09898,0.69381,0.82213,0.0006536,0.0006536,0.0006536
342,12185.6,0.85798,0.42217,0.79244,0.93117,0.84561,0.93745,0.62577,1.04036,0.64222,0.82245,0.00064964,0.00064964,0.00064964
343,12219.2,0.81829,0.41239,0.79068,0.91647,0.85938,0.93307,0.61687,1.06626,0.65182,0.82358,0.00064568,0.00064568,0.00064568
344,12253.3,0.83769,0.42045,0.78153,0.92476,0.86419,0.93324,0.61994,1.09971,0.62036,0.82928,0.00064172,0.00064172,0.00064172
345,12287.5,0.86901,0.42998,0.78473,0.96168,0.82031,0.93489,0.62939,1.07598,0.64299,0.82824,0.00063776,0.00063776,0.00063776
346,12321.2,0.86446,0.42295,0.77348,0.92193,0.8125,0.92427,0.60389,1.1159,0.62313,0.83249,0.0006338,0.0006338,0.0006338
347,12354.9,0.8517,0.41915,0.78521,0.90307,0.84375,0.92086,0.60173,1.13679,0.65039,0.83208,0.00062984,0.00062984,0.00062984
348,12387.4,0.87637,0.44254,0.78774,0.93826,0.88281,0.93116,0.62387,1.03912,0.61907,0.82693,0.00062588,0.00062588,0.00062588
349,12420.5,0.89211,0.43751,0.78246,0.9071,0.83913,0.92354,0.5966,1.11378,0.64388,0.8291,0.00062192,0.00062192,0.00062192
350,12454.4,0.87951,0.42593,0.7767,0.91443,0.83484,0.90161,0.57336,1.20044,0.64376,0.83289,0.00061796,0.00061796,0.00061796
351,12488.1,0.86668,0.42107,0.78977,0.92963,0.82562,0.92287,0.59449,1.12242,0.63853,0.82998,0.000614,0.000614,0.000614
352,12521.8,0.91929,0.43846,0.77977,0.90261,0.86719,0.94324,0.63688,1.02364,0.61953,0.82344,0.00061004,0.00061004,0.00061004
353,12555.5,0.86757,0.43684,0.79282,0.87017,0.83777,0.92616,0.62089,1.04339,0.60228,0.82529,0.00060608,0.00060608,0.00060608
354,12589.7,0.83717,0.42705,0.77723,0.9364,0.80517,0.91435,0.59788,1.15545,0.69072,0.82954,0.00060212,0.00060212,0.00060212
355,12623.6,0.88672,0.44292,0.79068,0.94068,0.82031,0.9252,0.6078,1.17839,0.72518,0.8314,0.00059816,0.00059816,0.00059816
356,12657.3,0.82639,0.42795,0.77972,0.95616,0.85205,0.92653,0.63139,1.06586,0.66497,0.82557,0.0005942,0.0005942,0.0005942
357,12691.2,0.87522,0.43896,0.78284,0.95601,0.84903,0.92507,0.6382,1.02551,0.67661,0.8236,0.00059024,0.00059024,0.00059024
358,12724.9,0.86918,0.43535,0.79047,0.94822,0.85844,0.92573,0.64362,1.00304,0.67058,0.8214,0.00058628,0.00058628,0.00058628
359,12758.7,0.80649,0.40389,0.78894,0.93236,0.85938,0.92098,0.62232,1.02866,0.65192,0.82518,0.00058232,0.00058232,0.00058232
360,12792.7,0.82092,0.39099,0.78783,0.96437,0.84574,0.9217,0.60543,1.07594,0.64703,0.82632,0.00057836,0.00057836,0.00057836
361,12828.9,0.83846,0.41709,0.79282,0.96419,0.8415,0.9257,0.62264,1.04818,0.64091,0.82235,0.0005744,0.0005744,0.0005744
362,12863.8,0.83798,0.40387,0.79333,0.93227,0.86023,0.91941,0.58443,1.15923,0.61778,0.827,0.00057044,0.00057044,0.00057044
363,12898.5,0.85779,0.40721,0.78616,0.94083,0.86958,0.92482,0.60941,1.10173,0.60314,0.82723,0.00056648,0.00056648,0.00056648
364,12933.1,0.82963,0.41381,0.78657,0.94622,0.85156,0.92914,0.62563,1.05308,0.63358,0.82657,0.00056252,0.00056252,0.00056252
365,12968,0.85383,0.41204,0.79484,0.93847,0.8125,0.91874,0.58225,1.17398,0.67796,0.83231,0.00055856,0.00055856,0.00055856
366,13002.2,0.83941,0.41374,0.78853,0.94238,0.82031,0.91801,0.60093,1.1593,0.67245,0.8324,0.0005546,0.0005546,0.0005546
367,13036.2,0.83374,0.41934,0.78593,0.89432,0.83594,0.91015,0.59289,1.12776,0.62277,0.82822,0.00055064,0.00055064,0.00055064
368,13070.3,0.82215,0.41243,0.78186,0.9087,0.85534,0.91202,0.61036,1.07134,0.61525,0.82582,0.00054668,0.00054668,0.00054668
369,13104,0.83364,0.41823,0.78275,0.91092,0.87884,0.92508,0.61431,1.04765,0.60512,0.82389,0.00054272,0.00054272,0.00054272
